"TOA5","CR6Series_BVRplatform","CR6","13030","CR6.Std.10.02 CR6-WIFI.05","CPU:BVR_Platform_wind_20250320.CR6","23357","bvre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","doobs_6","dosat_6","dotemp_6","doobs_13","dosat_13","dotemp_13","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","Turbidity_FNU_1","TSS_mgL_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_13"
"2025-12-17 10:50:00",38577,14.22,13.26,"NAN","NAN",10.8482,10.53256,9.993738,10.11236,1.049005,1.043298,1.152948,1.279657,1.543665,1.69317,2.411188,13.59642,95.9176,1.103737,-0.144871,-1.060475,2.450378,251217,114539,1.043,26.54,48.93,31.81,92.83,13.18,1.15,3.88,2.18,1.49,4.17,12.48,16.55,0,2.85,2.007,5.93,12.38,1.2,8.826939,2.488966
"2025-12-17 11:00:00",38578,14.22,13.48,"NAN","NAN",11.45886,11.15603,10.36801,10.3189,1.004968,1.053339,1.152643,1.28042,1.543512,1.69317,2.408258,13.60899,96.02133,1.109352,-0.144398,-1.057104,2.453644,251217,115539,1.054,26.54,48.9,31.79,93.52,13.27,1.12,3.74,2.15,1.46,4.16,12.45,16.95,0,2.85,2.007,5.93,12.61,1.2,8.826168,2.495389
"2025-12-17 11:10:00",38579,14.22,13.84,"NAN","NAN",11.69811,11.35418,10.91708,10.86135,1.093408,1.064996,1.147882,1.275751,1.542688,1.694879,2.411737,13.55326,95.62813,1.109352,-0.144786,-1.060299,2.466064,251217,120539,1.069,26.55,48.9,31.79,93.37,13.25,1.18,3.97,2.16,1.46,4.14,12.39,17.02,0,2.85,2.004,5.93,12.59,1.2,8.82814,2.501865
"2025-12-17 11:20:00",38580,14.21,14.21,"NAN","NAN",12.19445,11.88015,10.83062,10.79846,1.131158,1.077783,1.145685,1.273157,1.547449,1.698877,2.415796,13.56127,95.70009,1.115158,-0.145,-1.062092,2.473976,251217,121539,1.072,26.55,48.9,31.79,91.11,12.92,0.92,3.02,2.09,1.4,4.18,12.49,16.98,0,2.84,2,5.93,12.54,1.2,8.824813,2.507806
"2025-12-17 11:30:00",38581,14.2,14.49,"NAN","NAN",12.3804,12.1249,11.25317,11.21984,1.17193,1.091974,1.143976,1.274805,1.548303,1.701868,2.420434,13.58014,95.83905,1.117279,-0.144729,-1.060188,2.476562,251217,122539,1.078,26.55,48.89,31.78,80.99,11.49,1.02,3.38,2.11,1.42,4.19,12.53,16.54,0,2.84,2,5.94,12.58,1.2,8.826597,2.511691
"2025-12-17 11:40:00",38582,14.06,14.74,"NAN","NAN",12.70825,12.31603,11.22683,11.63192,1.118616,1.107477,1.144342,1.2716,1.549738,1.705957,2.422052,13.5736,95.85028,1.138885,-0.144836,-1.06093,2.475189,251217,123539,1.097,26.53,48.81,31.73,88.32,12.52,1.11,3.7,2.17,1.47,4.15,12.42,16.74,0,2.84,1.997,5.93,12.57,1.2,8.823684,2.515884
"2025-12-17 11:50:00",38583,14.21,14.93,"NAN","NAN",13.28634,12.82461,11.46331,11.70849,1.197229,1.129633,1.145502,1.268854,1.550317,1.708368,2.425561,13.57038,95.87562,1.156982,-0.145113,-1.063053,2.478462,251217,124539,1.115,26.47,48.68,31.64,87.75,12.43,1.12,3.75,2.12,1.43,4.14,12.38,16.63,0,2.83,1.995,5.93,12.56,1.2,8.827357,2.519681
"2025-12-17 12:00:00",38584,14.21,15.19,"NAN","NAN",13.11157,12.74407,11.61242,11.64526,1.156274,1.146722,1.150781,1.267053,1.54928,1.712335,2.426996,13.60004,96.12303,1.171226,-0.144428,-1.058023,2.478111,251217,125539,1.139,26.53,48.74,31.68,93.23,13.2,1.46,5,2.09,1.4,4.1,12.27,16.9,0,2.83,1.991,5.93,12.57,1.19,8.828306,2.525973
"2025-12-17 12:10:00",38585,14.21,15.37,"NAN","NAN",13.08035,12.69464,11.43911,11.45669,1.192346,1.163019,1.14599,1.270441,1.547479,1.716303,2.421106,13.65186,96.56376,1.198975,-0.144389,-1.057693,2.476562,251217,130539,1.15,26.48,48.63,31.61,93.97,13.3,1.47,5.04,2.19,1.5,4.14,12.38,16.3,0,2.83,1.995,5.93,12.56,1.19,8.830493,2.509289
"2025-12-17 12:20:00",38586,14.22,15.43,"NAN","NAN",13.02294,12.66622,11.63577,11.71563,1.168848,1.177423,1.140772,1.274469,1.546716,1.715051,2.411737,13.60841,96.29243,1.212494,-0.144568,-1.058966,2.475189,251217,131539,1.16,26.53,48.71,31.66,93.03,13.17,1.32,4.5,2.17,1.48,4.13,12.36,16.77,0,2.83,1.993,5.93,12.55,1.19,8.826305,2.510644
"2025-12-17 12:30:00",38587,13.77,15.48,"NAN","NAN",12.46075,12.21697,11.63912,11.70117,1.14895,1.188654,1.151727,1.274255,1.546503,1.71792,2.419824,13.64261,96.55757,1.2211,-0.144216,-1.056419,2.476227,251217,132539,1.172,26.59,48.79,31.72,85.75,12.13,1.19,3.99,2.14,1.45,4.15,12.41,16.68,0,2.83,1.994,5.94,12.15,1.19,8.826092,2.517917
"2025-12-17 12:40:00",38588,13.73,15.55,"NAN","NAN",12.08959,11.91274,11.39437,11.62393,1.121057,1.189569,1.155542,1.284387,1.553613,1.728418,2.425104,13.66162,96.69524,1.222305,-0.144714,-1.060162,2.479492,251217,133539,1.176,26.63,48.87,31.76,88.02,12.45,1.22,4.13,2.13,1.44,4.15,12.4,16.92,0,2.83,1.991,5.94,11.98,1.19,8.825475,2.523274
"2025-12-17 12:50:00",38589,14.21,15.8,"NAN","NAN",12.41775,12.19836,11.79891,11.91897,1.193964,1.204675,1.159265,1.289667,1.553583,1.727014,2.425867,13.71082,97.07851,1.235313,-0.145503,-1.065988,2.481209,251217,134039,1.177,26.58,48.77,31.7,92.67,13.11,1.01,3.34,2.11,1.42,4.13,12.33,17,0,2.83,1.991,5.93,12.12,1.19,8.826856,2.530347
"2025-12-17 13:00:00",38590,13.6,16.1,"NAN","NAN",12.16723,11.9411,11.34381,11.37893,1.060846,1.208459,1.16955,1.293146,1.553125,1.735895,2.429834,13.71013,97.08526,1.239693,-0.144781,-1.060639,2.479149,251217,135539,1.195,26.56,48.7,31.66,94.18,13.32,1.27,4.31,2.17,1.48,4.14,12.37,16.82,0,2.83,1.99,5.94,12.12,1.2,8.827656,2.52816
"2025-12-17 13:10:00",38591,13.41,16.26,"NAN","NAN",11.54235,11.37896,10.9884,11.05432,1.231531,1.218103,1.18374,1.291254,1.551935,1.763666,2.436182,13.72017,97.17929,1.248131,-0.144154,-1.056346,2.489487,251217,140539,1.207,26.47,48.51,31.53,94.35,13.34,1.51,5.18,2.18,1.49,4.13,12.34,16.65,0,2.84,1.998,5.93,11.8,1.2,8.830607,2.53384
"2025-12-17 13:20:00",38592,13.42,16.1,"NAN","NAN",11.11724,11.0082,10.77188,10.7142,1.22558,1.222772,1.189355,1.303003,1.554407,1.769189,2.445734,13.71558,97.14749,1.248459,-0.145045,-1.063216,2.501373,251217,141539,1.223,26.5,48.54,31.55,94.72,13.38,1.48,5.09,2.16,1.47,4.14,12.37,16.5,0,2.84,1.998,5.94,11.81,1.2,8.826393,2.543873
"2025-12-17 13:30:00",38593,13.36,15.81,"NAN","NAN",10.89404,10.81655,10.6593,10.69186,1.211267,1.220514,1.184412,1.306451,1.559808,1.768793,2.451593,13.73507,97.29047,1.250236,-0.144775,-1.061351,2.505516,251217,142539,1.209,26.55,48.67,31.63,95.1,13.44,1.29,4.4,2.14,1.45,4.14,12.36,16.84,0,2.84,1.997,5.93,11.76,1.2,8.829942,2.548571
"2025-12-17 13:40:00",38594,13.37,15.5,"NAN","NAN",10.73458,10.6755,10.64794,10.61938,1.22204,1.221948,1.188501,1.30639,1.560602,1.764825,2.450403,13.72112,97.19915,1.253036,-0.144707,-1.060908,2.507217,251217,143539,1.222,26.52,48.59,31.58,95.28,13.46,1.54,5.29,2.17,1.48,4.12,12.32,16.73,0,2.83,1.994,5.94,11.74,1.2,8.821612,2.55149
"2025-12-17 13:50:00",38595,13.33,15.21,"NAN","NAN",10.6137,10.56335,10.48434,10.42971,1.184381,1.221948,1.18667,1.313379,1.549036,1.75152,2.448968,13.73861,97.32401,1.25338,-0.144639,-1.060176,2.499313,251217,144539,1.217,26.56,48.67,31.63,95.17,13.45,1.21,4.08,2.13,1.43,4.13,12.35,16.76,0,2.84,1.997,5.93,11.76,1.19,8.825736,2.549224
"2025-12-17 14:00:00",38596,13.27,14.96,"NAN","NAN",10.40185,10.35,10.27529,10.18618,1.156885,1.225793,1.190363,1.312524,1.559656,1.787775,2.454858,13.73986,97.34127,1.256531,-0.144435,-1.058714,2.500504,251217,145539,1.223,26.53,48.59,31.59,95.23,13.45,1.4,4.77,2.16,1.47,4.14,12.37,16.73,0,2.83,1.995,5.94,11.68,1.19,8.829123,2.549429
"2025-12-17 14:10:00",38597,13.27,14.72,"NAN","NAN",10.34429,10.29907,10.31307,10.22845,1.13186,1.229486,1.191095,1.313837,1.565912,1.771478,2.47326,13.73067,97.29035,1.261803,-0.144478,-1.059472,2.515831,251217,150539,1.225,26.55,48.64,31.61,95.25,13.46,1.25,4.23,2.13,1.44,4.13,12.33,16.91,0,2.84,2.001,5.93,11.68,1.19,8.829012,2.557829
"2025-12-17 14:20:00",38598,13.27,14.53,"NAN","NAN",10.28134,10.24179,10.27343,10.18707,1.207727,1.229883,1.188196,1.316156,1.574609,1.763849,2.478387,13.74729,97.40196,1.259514,-0.144406,-1.059271,2.527374,251217,151539,1.227,26.62,48.76,31.7,95.27,13.46,1.35,4.59,2.15,1.46,4.14,12.38,16.9,0,2.84,1.999,5.93,11.67,1.19,8.831546,2.563261
"2025-12-17 14:30:00",38599,13.37,14.4,"NAN","NAN",10.3901,10.35784,10.35986,10.31634,1.183679,1.230188,1.189386,1.307459,1.564172,1.802209,2.484979,13.7592,97.48736,1.25988,-0.145088,-1.064354,2.530121,251217,152539,1.225,26.63,48.78,31.7,95.29,13.46,1.28,4.34,2.16,1.47,4.15,12.4,17.03,0,2.84,2.003,5.93,11.69,1.19,8.82797,2.572487
"2025-12-17 14:40:00",38600,13.3,14.3,"NAN","NAN",10.32299,10.28897,10.12863,9.900232,1.148523,1.232446,1.191003,1.304254,1.558588,1.786066,2.483087,13.78061,97.65892,1.267242,-0.145181,-1.065538,2.547508,251217,153539,1.229,26.65,48.82,31.73,95.29,13.46,1.18,3.97,2.14,1.45,4.1,12.26,18.53,0,2.83,1.995,5.94,11.74,1.19,8.818931,2.56599
"2025-12-17 14:50:00",38601,13.36,14.24,"NAN","NAN",10.30313,10.27691,10.16653,9.990717,1.105096,1.234918,1.194055,1.31225,1.562311,1.793237,2.486871,13.76801,97.59053,1.274963,-0.091441,-0.671184,2.551125,251217,154539,1.231,26.65,48.8,31.72,95.37,13.47,1.31,4.47,2.14,1.45,4.14,12.39,16.91,0,2.84,1.996,5.93,11.71,1.19,8.814036,2.557624
"2025-12-17 15:00:00",38602,13.45,14.17,"NAN","NAN",10.3959,10.3446,10.3529,10.3562,1.138818,1.241449,1.194208,1.311212,1.546442,1.81228,2.494043,13.75975,97.53336,1.27549,-0.127468,-0.935727,2.555084,251217,155539,1.233,26.65,48.8,31.72,95.22,13.45,1.33,4.52,2.16,1.47,4.12,12.32,17.19,0,2.84,1.999,5.94,11.77,1.19,8.811675,2.547611
"2025-12-17 15:10:00",38603,13.48,14.12,"NAN","NAN",10.50158,10.4356,10.31368,10.18926,1.230402,1.246759,1.198816,1.325525,1.540643,1.814722,2.497217,13.73543,97.37045,1.278999,-0.143679,-1.054771,2.556442,251217,160539,1.235,26.72,48.93,31.81,95.08,13.43,1.24,4.21,2.13,1.44,4.15,12.41,17.45,0,2.84,2.002,5.94,11.87,1.19,8.811583,2.549698
"2025-12-17 15:20:00",38604,13.36,14.1,"NAN","NAN",10.445,10.39388,10.37136,10.29904,1.171747,1.25213,1.20257,1.312402,1.568292,1.797876,2.498804,13.75306,97.50441,1.282326,-0.069896,-0.513087,2.554214,251217,161539,1.241,26.67,48.84,31.74,95.14,13.43,1.3,4.44,2.13,1.44,4.14,12.38,17.26,0,2.85,2.005,5.94,11.82,1.19,8.811255,2.538689
"2025-12-17 15:30:00",38605,13.36,14.07,"NAN","NAN",10.2586,10.19729,10.07656,10.03503,1.230859,1.2521,1.202936,1.311914,1.580591,1.812738,2.492792,13.71112,97.19672,1.278458,-0.144876,-1.063614,2.558517,251217,162539,1.246,26.67,48.82,31.73,95.27,13.45,1.44,4.93,2.19,1.5,4.14,12.36,17.01,0,2.85,2.009,5.93,11.74,1.2,8.812061,2.537141
"2025-12-17 15:40:00",38606,13.31,14.03,"NAN","NAN",10.16949,10.10262,10.09136,10.07479,1.19967,1.251855,1.204767,1.321069,1.567743,1.826501,2.502832,13.70884,97.18715,1.280922,-0.144042,-1.057774,2.568336,251217,163539,1.244,26.72,48.91,31.79,95.13,13.43,1.11,3.71,2.08,1.39,4.13,12.34,17.32,0,2.85,2.009,5.93,11.76,1.2,8.811556,2.551055
"2025-12-17 15:50:00",38607,13.2,13.99,"NAN","NAN",10.07131,10.02285,10.04244,10.04986,1.161035,1.2539,1.208337,1.325525,1.57821,1.818658,2.520837,13.74993,97.47704,1.280403,-0.144933,-1.064652,2.579849,251217,164539,1.246,26.71,48.89,31.78,94.98,13.41,1.5,5.17,2.21,1.51,4.13,12.34,17.25,0,2.85,2.005,5.94,11.66,1.2,8.806551,2.567425
"2025-12-17 16:00:00",38608,13.16,13.93,"NAN","NAN",9.743616,9.70318,9.610712,9.539545,1.204187,1.254694,1.211542,1.333429,1.585718,1.837396,2.529169,13.76318,97.58535,1.285652,-0.145925,-1.071964,2.580887,251217,165539,1.251,26.7,48.86,31.76,94.94,13.4,1.61,5.57,2.22,1.52,4.13,12.35,17.17,0,2.85,2.006,5.93,11.56,1.2,8.809883,2.574628
"2025-12-17 16:10:00",38609,13.12,13.85,"NAN","NAN",9.788172,9.768732,9.802546,9.696405,1.23501,1.25567,1.212244,1.335779,1.588464,1.843988,2.529474,13.73511,97.41265,1.295471,-0.144905,-1.065033,2.600487,251217,170539,1.253,26.71,48.88,31.77,94.83,13.39,1.62,5.6,2.21,1.51,4.14,12.38,17.31,0,2.86,2.01,5.92,11.54,1.2,8.806688,2.574384
"2025-12-17 16:20:00",38610,13.07,13.78,"NAN","NAN",9.699762,9.672998,9.801294,9.786158,1.230005,1.258295,1.213678,1.329553,1.58526,1.860437,2.530328,13.72282,97.3306,1.297409,-0.145365,-1.068516,2.603928,251217,171539,1.258,26.71,48.88,31.77,94.65,13.36,1.43,4.88,2.17,1.48,4.14,12.38,16.99,0,2.86,2.011,5.93,11.5,1.2,8.813089,2.579474
"2025-12-17 16:30:00",38611,13.04,13.71,"NAN","NAN",9.507746,9.495569,9.592676,9.528894,1.221521,1.260034,1.214624,1.3164,1.58587,1.870203,2.529474,13.73558,97.41876,1.296532,-0.144719,-1.06384,2.606346,251217,172539,1.256,26.72,48.89,31.78,94.98,13.41,1.62,5.62,2.21,1.52,4.14,12.37,16.86,0,2.86,2.012,5.93,11.46,1.2,8.810601,2.580473
"2025-12-17 16:40:00",38612,12.89,13.71,"NAN","NAN",9.502741,9.499933,9.646265,9.553766,1.233026,1.260584,1.217676,1.321649,1.587427,1.875879,2.534753,13.70175,97.18309,1.298103,-0.144853,-1.065244,2.620949,251217,173539,1.258,26.71,48.88,31.77,95.03,13.41,1.28,4.35,2.13,1.44,4.15,12.4,16.87,0,2.86,2.016,5.93,11.3,1.2,8.81316,2.585141
"2025-12-17 16:50:00",38613,12.87,13.89,"NAN","NAN",9.459742,9.44842,9.682398,9.637323,1.242548,1.261469,1.218042,1.33233,1.592279,1.87713,2.535028,13.72157,97.32555,1.298813,-0.145431,-1.069627,2.625603,251217,174539,1.258,26.71,48.88,31.77,95.27,13.45,1.25,4.23,2.14,1.45,4.12,12.32,17.03,0,2.87,2.019,5.93,11.25,1.2,8.811649,2.581781
"2025-12-17 17:00:00",38614,12.89,14.07,"NAN","NAN",9.350214,9.333063,9.625696,9.598505,1.241266,1.262476,1.219202,1.330499,1.59585,1.875848,2.538202,13.70983,97.24615,1.300209,-0.145091,-1.067249,2.629898,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",8.809903,2.59081
"2025-12-17 17:10:00",38615,12.96,14.19,"NAN","NAN",9.347803,9.330805,9.533289,9.52923,1.233514,1.260797,1.219659,1.341455,1.593805,1.880853,2.542047,13.74509,97.49295,1.298996,-0.144903,-1.065918,2.631607,251217,180539,1.261,26.71,48.86,31.76,95.18,13.43,1.52,5.24,2.21,1.51,4.15,12.4,17.03,0,2.87,2.02,5.93,11.23,1.21,8.810788,2.59743
"2025-12-17 17:20:00",38616,13.01,14.1,"NAN","NAN",9.265619,9.250574,9.38653,9.409784,1.238184,1.263757,1.218744,1.356622,1.60412,1.892572,2.543787,13.73515,97.42092,1.298454,-0.14486,-1.06558,2.630913,251217,181539,1.259,26.72,48.88,31.77,95.29,13.45,1.15,3.86,2.1,1.41,4.14,12.37,17.07,0,2.87,2.02,5.93,11.39,1.21,8.813633,2.600767
"2025-12-17 17:30:00",38617,12.95,13.91,"NAN","NAN",8.557825,8.535181,8.446589,8.545008,1.239679,1.267328,1.219598,1.363977,1.606195,1.906,2.549097,13.65923,96.88995,1.301262,-0.14477,-1.065224,2.641411,251217,182539,1.262,26.72,48.89,31.78,94.89,13.39,1.72,5.97,2.27,1.57,4.15,12.42,16.87,0,2.87,2.02,5.93,11.38,1.21,8.811898,2.598419
"2025-12-17 17:40:00",38618,13,13.61,"NAN","NAN",7.81878,7.751855,7.384241,7.628717,1.233759,1.270074,1.220575,1.364862,1.608698,1.906763,2.554407,13.62833,96.66836,1.300392,-0.144577,-1.064157,2.653778,251217,183539,1.267,26.73,48.89,31.78,94.92,13.39,1.65,5.73,2.22,1.53,4.15,12.41,16.5,0,2.87,2.02,5.93,11.39,1.21,8.812027,2.603539
"2025-12-17 17:50:00",38619,12.97,13.24,"NAN","NAN",7.051538,7.055444,6.676843,6.887903,1.238916,1.271021,1.221277,1.365289,1.62243,1.905664,2.557245,13.56762,96.23828,1.30056,-0.144465,-1.063343,2.654137,251217,184539,1.27,26.72,48.87,31.77,90.38,12.75,1.36,4.66,2.15,1.46,4.16,12.44,15.52,0,2.87,2.021,5.93,11.37,1.21,8.810252,2.60929
"2025-12-17 18:00:00",38620,12.96,12.82,"NAN","NAN",6.835321,6.748132,6.255517,6.495721,1.235742,1.272791,1.220819,1.359766,1.632318,1.905695,2.556268,13.53773,96.02629,1.30056,-0.144763,-1.065605,2.656532,251217,185537,1.28,26.73,48.87,31.76,94.65,13.35,1.2,4.06,2.14,1.45,4.18,12.5,16.92,0,2.87,2.018,5.93,11.37,1.2,8.810816,2.61241
"2025-12-17 18:10:00",38621,12.95,12.44,"NAN","NAN",7.276544,7.193384,7.785058,7.611688,1.229974,1.270898,1.221674,1.353601,1.636957,1.901666,2.558893,13.49985,95.75585,1.299866,-0.144429,-1.063154,2.656891,251217,190539,1.283,26.73,48.87,31.77,91.52,12.91,1.29,4.37,2.15,1.46,4.16,12.42,16.46,0,2.87,2.019,5.93,11.36,1.2,8.809703,2.618318
"2025-12-17 18:20:00",38622,12.96,12.35,"NAN","NAN",8.610132,8.625696,8.870111,8.555628,1.230554,1.264154,1.222589,1.35412,1.639673,1.898767,2.56109,13.68067,97.03881,1.300026,-0.144562,-1.064395,2.665802,251217,191539,1.266,26.73,48.89,31.78,94.58,13.35,1.31,4.45,2.12,1.43,4.14,12.36,16.86,0,2.87,2.023,5.93,11.36,1.2,8.814712,2.621349
"2025-12-17 18:30:00",38623,12.96,12.49,"NAN","NAN",7.983972,7.995599,7.712244,7.663385,1.228815,1.269067,1.222803,1.35473,1.641077,1.901361,2.563989,13.67683,97.01239,1.300392,-0.145471,-1.071282,2.672508,251217,192539,1.264,26.72,48.89,31.78,95.05,13.41,1.49,5.11,2.18,1.49,4.15,12.41,16.72,0,2.87,2.021,5.93,11.35,1.2,8.811636,2.621413
"2025-12-17 18:40:00",38624,12.96,12.46,"NAN","NAN",6.942438,6.897882,6.4526,6.353357,1.21911,1.272363,1.222803,1.353143,1.644861,1.904718,2.565454,13.60992,96.53662,1.299866,-0.144668,-1.065511,2.677666,251217,193539,1.27,26.73,48.88,31.77,93.78,13.23,1.32,4.5,2.26,1.56,4.15,12.41,16.55,0,2.87,2.023,5.93,11.35,1.2,8.812671,2.624214
"2025-12-17 18:50:00",38625,12.95,12.24,"NAN","NAN",6.564752,6.500757,6.159082,6.125513,1.223322,1.273096,1.22262,1.357202,1.65426,1.908655,2.570062,13.5664,96.23347,1.301971,-0.144312,-1.062977,2.68074,251217,194539,1.284,26.73,48.86,31.76,94.72,13.36,1.39,4.74,2.15,1.46,4.15,12.4,16.29,0,2.87,2.021,5.93,11.35,1.2,8.811262,2.628505
"2025-12-17 19:00:00",38626,12.96,12.01,"NAN","NAN",6.920557,6.859888,6.684442,6.681573,1.20144,1.273309,1.222284,1.358972,1.658624,1.913446,2.569726,13.61356,96.56598,1.301262,-0.144633,-1.065441,2.684006,251217,195539,1.282,26.73,48.88,31.77,94.15,13.28,1.36,4.64,2.17,1.48,4.16,12.44,16.39,0,2.88,2.024,5.93,11.35,1.2,8.811717,2.630086
"2025-12-17 19:10:00",38627,12.97,11.84,"NAN","NAN",6.064783,6.001611,5.665399,5.652002,1.184808,1.273859,1.222284,1.360284,1.670862,1.918604,2.570184,13.58051,96.33116,1.301094,-0.144023,-1.060895,2.682297,251217,200539,1.283,26.73,48.87,31.76,91.37,12.89,1.54,5.3,2.21,1.52,4.17,12.45,15.93,0,2.88,2.026,5.93,11.34,1.2,8.8098,2.632554
"2025-12-17 19:20:00",38628,12.97,11.57,"NAN","NAN",4.931329,4.843622,4.382043,4.680109,1.177148,1.274713,1.22207,1.360468,1.6802,1.92312,2.573205,13.52084,95.90888,1.301445,-0.144469,-1.064178,2.682129,251217,201539,1.281,26.75,48.9,31.78,87.5,12.34,1.11,3.73,2.11,1.42,4.16,12.45,15.71,0,2.88,2.028,5.93,11.35,1.2,8.812918,2.638531
"2025-12-17 19:30:00",38629,12.93,11.12,"NAN","NAN",4.199487,4.104761,3.748621,3.994195,1.163599,1.275324,1.223047,1.357202,1.68371,1.92019,2.579675,13.44502,95.37013,1.301094,-0.14409,-1.061444,2.684181,251217,202539,1.283,26.75,48.9,31.78,85.65,12.08,0.95,3.12,2.1,1.41,4.16,12.43,15.41,0,2.89,2.032,5.93,11.35,1.2,8.810344,2.636898
"2025-12-17 19:40:00",38630,12.96,10.57,"NAN","NAN",4.013147,3.87771,3.432886,3.797876,1.135858,1.275049,1.223718,1.356043,1.685266,1.929956,2.583459,13.4109,95.12609,1.300392,-0.144385,-1.063803,2.69072,251217,203539,1.278,26.74,48.88,31.77,93.36,13.17,1.31,4.45,2.15,1.46,4.16,12.43,16.73,0,2.89,2.033,5.93,11.33,1.21,8.815491,2.638711
"2025-12-17 19:50:00",38631,12.94,10.1,"NAN","NAN",3.935937,3.881982,3.900934,3.993738,1.174768,1.27514,1.224939,1.353754,1.682977,1.938623,2.582941,13.43622,95.30564,1.300392,-0.144278,-1.063327,2.70153,251217,204539,1.289,26.74,48.88,31.77,92.5,13.04,1,3.3,2.11,1.42,4.15,12.39,15.5,0,2.89,2.037,5.94,11.34,1.21,8.812905,2.643816
"2025-12-17 20:00:00",38632,12.94,9.72,"NAN","NAN",3.838647,3.715448,3.479364,3.586114,1.177148,1.275079,1.224084,1.35296,1.671686,1.945795,2.585657,13.41873,95.18133,1.300209,-0.144075,-1.061837,2.701866,251217,205539,1.286,26.73,48.87,31.76,87.59,12.35,0.91,2.98,2.08,1.39,4.15,12.4,14.87,0,2.89,2.038,5.93,11.33,1.21,8.812031,2.64959
"2025-12-17 20:10:00",38633,12.91,9.41,"NAN","NAN",3.438013,3.400323,3.261407,3.327753,1.179376,1.275018,1.223871,1.354272,1.677911,1.939813,2.5841,13.41102,95.13301,1.302666,-0.144247,-1.063165,2.703949,251217,210539,1.284,26.74,48.89,31.78,86.63,12.22,0.79,2.54,2.08,1.39,4.15,12.4,15.39,0,2.89,2.038,5.93,11.32,1.21,8.811033,2.653436
"2025-12-17 20:20:00",38634,12.92,9.15,"NAN","NAN",3.337305,3.323663,3.516809,3.462305,1.150385,1.274652,1.224268,1.356104,1.679346,1.938318,2.588983,13.41747,95.17652,1.301796,-0.144664,-1.066261,2.704788,251217,211539,1.283,26.75,48.91,31.79,86.27,12.17,0.96,3.16,2.1,1.41,4.15,12.41,14.94,0,2.89,2.038,5.93,11.33,1.21,8.810332,2.655623
"2025-12-17 20:30:00",38635,12.92,8.88,"NAN","NAN",2.971094,2.890283,2.621301,2.688226,1.141595,1.274744,1.22381,1.357141,1.680689,1.942499,2.593164,13.41389,95.14966,1.301262,-0.14442,-1.064535,2.707191,251217,212539,1.275,26.78,48.97,31.83,92.37,13.03,1,3.31,2.03,1.34,4.1,12.24,16.7,0,2.89,2.034,5.94,11.32,1.19,8.812619,2.653269
"2025-12-17 20:40:00",38636,12.8,8.64,"NAN","NAN",2.449029,2.372217,2.186792,2.381586,1.140894,1.27511,1.223596,1.357568,1.682153,1.954919,2.597131,13.39858,95.03865,1.300392,-0.144578,-1.065701,2.707191,251217,213539,1.295,26.75,48.87,31.77,93.06,13.12,0.89,2.9,2.08,1.39,4.14,12.38,14.94,0,2.9,2.039,5.93,11.18,1.19,8.813665,2.654903
"2025-12-17 20:50:00",38637,12.76,8.48,"NAN","NAN",1.945581,1.861597,1.710321,1.797083,1.085596,1.275232,1.224054,1.35943,1.68847,1.964685,2.600366,13.41854,95.18168,1.300903,-0.144138,-1.062535,2.710114,251217,214539,1.291,26.75,48.89,31.78,89.16,12.57,1.54,5.29,2.17,1.48,4.15,12.42,14.98,0,2.9,2.04,5.93,11.15,1.19,8.814189,2.660192
"2025-12-17 21:00:00",38638,12.74,8.32,"NAN","NAN",1.74679,1.704523,1.941156,1.969019,1.116327,1.274561,1.224634,1.363245,1.694421,1.968591,2.544733,13.36139,94.77727,1.301262,-0.143371,-1.056537,2.697929,251217,215539,1.286,26.75,48.89,31.78,88.17,12.43,1.07,3.57,2.11,1.41,4.16,12.43,15.39,0,2.9,2.042,5.93,11.14,1.19,8.812084,2.655546
"2025-12-17 21:10:00",38639,12.85,8.12,"NAN","NAN",1.52926,1.531152,1.867242,1.811456,1.122308,1.274072,1.225214,1.364771,1.689813,1.964471,2.57348,13.33657,94.59992,1.300735,-0.144111,-1.062147,2.703415,251217,220539,1.285,26.75,48.9,31.78,86.14,12.15,0.97,3.2,2.09,1.4,4.15,12.41,15.41,0,2.9,2.043,5.93,11.12,1.19,8.81337,2.658776
"2025-12-17 21:20:00",38640,12.88,7.696,"NAN","NAN",1.090753,1.051141,0.9824158,0.9728333,1.127527,1.2745,1.225122,1.367242,1.688501,1.964655,2.588342,13.36682,94.81317,1.300209,-0.144007,-1.061454,2.705826,251217,221039,1.284,26.75,48.9,31.79,84.77,11.96,1.07,3.56,2.08,1.39,4.15,12.41,15.21,0,2.9,2.042,5.93,11.24,1.19,8.811959,2.65619
